timestamp,action_type,item_id,source,user_answer,platform,subject_id,correct_answer,is_correct
1554938524154,enter,e539,sprint,,mobile,u562823,,False
1554938528842,quit,e539,sprint,,mobile,u562823,,False
1554938528904,enter,b573,sprint,,mobile,u562823,,False
1554938544472,respond,q573,sprint,c,mobile,u562823,c,True
1554938548639,submit,b573,sprint,,mobile,u562823,,False
1554938548690,enter,e573,sprint,,mobile,u562823,,False
1554938553685,quit,e573,sprint,,mobile,u562823,,False
1554938553758,enter,b696,sprint,,mobile,u562823,,False
1554938572869,respond,q696,sprint,b,mobile,u562823,c,False
1554938584941,submit,b696,sprint,,mobile,u562823,,False
1554938584988,enter,e696,sprint,,mobile,u562823,,False
1554938652615,quit,e696,sprint,,mobile,u562823,,False
1554938652667,enter,b767,sprint,,mobile,u562823,,False
1554938667463,respond,q767,sprint,c,mobile,u562823,c,True
1554938671387,submit,b767,sprint,,mobile,u562823,,False
1554938671440,enter,e767,sprint,,mobile,u562823,,False
1554938731831,quit,e767,sprint,,mobile,u562823,,False
1554938731889,enter,b285,sprint,,mobile,u562823,,False
1554938746885,respond,q285,sprint,a,mobile,u562823,a,True
1554938753901,submit,b285,sprint,,mobile,u562823,,False
1554938753946,enter,e285,sprint,,mobile,u562823,,False
1554938757811,quit,e285,sprint,,mobile,u562823,,False
1554938757861,enter,b982,sprint,,mobile,u562823,,False
1554938777491,respond,q982,sprint,a,mobile,u562823,c,False
1554938781191,submit,b982,sprint,,mobile,u562823,,False
1554938781238,enter,e982,sprint,,mobile,u562823,,False
1554938864407,quit,e982,sprint,,mobile,u562823,,False
1554938864467,enter,b312,sprint,,mobile,u562823,,False
1554938876726,respond,q312,sprint,b,mobile,u562823,c,False
1554938881053,submit,b312,sprint,,mobile,u562823,,False
1554938881119,enter,e312,sprint,,mobile,u562823,,False
1554938905336,quit,e312,sprint,,mobile,u562823,,False
1554938905387,enter,b280,sprint,,mobile,u562823,,False
1554938923493,respond,q280,sprint,b,mobile,u562823,b,True
1554938926842,submit,b280,sprint,,mobile,u562823,,False
1554938926908,enter,e280,sprint,,mobile,u562823,,False
1554938962443,quit,e280,sprint,,mobile,u562823,,False
1554938962494,enter,b1146,sprint,,mobile,u562823,,False
1554938978094,respond,q1146,sprint,c,mobile,u562823,c,True
1554938980938,submit,b1146,sprint,,mobile,u562823,,False
1554938980983,enter,e1146,sprint,,mobile,u562823,,False
1554938986286,quit,e1146,sprint,,mobile,u562823,,False
1554938986332,enter,b788,sprint,,mobile,u562823,,False
1554939002872,respond,q788,sprint,c,mobile,u562823,c,True
1554939007047,submit,b788,sprint,,mobile,u562823,,False
1554939007108,enter,e788,sprint,,mobile,u562823,,False
1554939033055,quit,e788,sprint,,mobile,u562823,,False
1554939033118,enter,b655,sprint,,mobile,u562823,,False
1554939049348,respond,q655,sprint,a,mobile,u562823,a,True
1554939053208,submit,b655,sprint,,mobile,u562823,,False
1554939053258,enter,e655,sprint,,mobile,u562823,,False
1554939095004,quit,e655,sprint,,mobile,u562823,,False
1554939095051,enter,b447,sprint,,mobile,u562823,,False
1554939112037,respond,q447,sprint,a,mobile,u562823,a,True
1554939116037,submit,b447,sprint,,mobile,u562823,,False
1554939116083,enter,e447,sprint,,mobile,u562823,,False
1554939146488,quit,e447,sprint,,mobile,u562823,,False
1554939146542,enter,b1132,sprint,,mobile,u562823,,False
1554939164377,respond,q1132,sprint,b,mobile,u562823,b,True
1554939168241,submit,b1132,sprint,,mobile,u562823,,False
1554939168284,enter,e1132,sprint,,mobile,u562823,,False
1554939218477,quit,e1132,sprint,,mobile,u562823,,False
1554939218537,enter,b448,sprint,,mobile,u562823,,False
1554939240673,respond,q448,sprint,a,mobile,u562823,b,False
1554939244414,submit,b448,sprint,,mobile,u562823,,False
1554939244465,enter,e448,sprint,,mobile,u562823,,False
1554939265572,quit,e448,sprint,,mobile,u562823,,False
1554939302928,enter,b2467,sprint,,mobile,u562823,,False
1554939312554,respond,q3935,sprint,b,mobile,u562823,a,False
1554939316463,submit,b2467,sprint,,mobile,u562823,,False
1554939316527,enter,e2467,sprint,,mobile,u562823,,False
1554939391767,quit,e2467,sprint,,mobile,u562823,,False
1554939391818,enter,b6534,sprint,,mobile,u562823,,False
1554939402118,respond,q9183,sprint,c,mobile,u562823,c,True
1554939409955,submit,b6534,sprint,,mobile,u562823,,False
1554939410006,enter,e6534,sprint,,mobile,u562823,,False
1554939418558,quit,e6534,sprint,,mobile,u562823,,False
1554939418615,enter,b3577,sprint,,mobile,u562823,,False
1554939434788,respond,q5045,sprint,c,mobile,u562823,c,True
1554939439360,submit,b3577,sprint,,mobile,u562823,,False
1554939439407,enter,e3577,sprint,,mobile,u562823,,False
1554939472601,quit,e3577,sprint,,mobile,u562823,,False
1554939472650,enter,b3556,sprint,,mobile,u562823,,False
1554939513134,respond,q5024,sprint,c,mobile,u562823,c,True
1554939518098,submit,b3556,sprint,,mobile,u562823,,False
1554939518147,enter,e3556,sprint,,mobile,u562823,,False
1554939525773,quit,e3556,sprint,,mobile,u562823,,False
1554939525832,enter,b4191,sprint,,mobile,u562823,,False
1554939592851,respond,q5659,sprint,c,mobile,u562823,b,False
1554939597283,submit,b4191,sprint,,mobile,u562823,,False
1554939597337,enter,e4191,sprint,,mobile,u562823,,False
1554939623693,quit,e4191,sprint,,mobile,u562823,,False
1554939623748,enter,b6299,sprint,,mobile,u562823,,False
1554939647350,respond,q8948,sprint,a,mobile,u562823,a,True
1554939653845,submit,b6299,sprint,,mobile,u562823,,False
1554939653911,enter,e6299,sprint,,mobile,u562823,,False
1554939710677,quit,e6299,sprint,,mobile,u562823,,False
1554939899855,enter,l227,archive,,mobile,u562823,,False
1554940231509,quit,l227,archive,,mobile,u562823,,False
1554957141263,enter,e6299,my_note,,mobile,u562823,,False
1554957211756,quit,e6299,my_note,,mobile,u562823,,False
1554957217066,enter,e4191,my_note,,mobile,u562823,,False
1554957244265,quit,e4191,my_note,,mobile,u562823,,False
1554967686409,enter,b4215,sprint,,mobile,u562823,,False
1554967693794,respond,q5683,sprint,a,mobile,u562823,a,True
1554967697779,submit,b4215,sprint,,mobile,u562823,,False
1554967697838,enter,e4215,sprint,,mobile,u562823,,False
1554967707378,quit,e4215,sprint,,mobile,u562823,,False
1554967707439,enter,b4218,sprint,,mobile,u562823,,False
1554967723160,respond,q5686,sprint,b,mobile,u562823,b,True
1554967726907,submit,b4218,sprint,,mobile,u562823,,False
1554967726964,enter,e4218,sprint,,mobile,u562823,,False
1554967736499,quit,e4218,sprint,,mobile,u562823,,False
1554967736564,enter,b4150,sprint,,mobile,u562823,,False
1554967782316,respond,q5618,sprint,b,mobile,u562823,b,True
1554967787233,submit,b4150,sprint,,mobile,u562823,,False
1554967787291,enter,e4150,sprint,,mobile,u562823,,False
1554967833617,quit,e4150,sprint,,mobile,u562823,,False
1554967833691,enter,b6757,sprint,,mobile,u562823,,False
1554967848610,respond,q9406,sprint,a,mobile,u562823,a,True
1554967853115,submit,b6757,sprint,,mobile,u562823,,False
1554967853182,enter,e6757,sprint,,mobile,u562823,,False
1554967857591,quit,e6757,sprint,,mobile,u562823,,False
1554967885643,enter,b4688,sprint,,mobile,u562823,,False
1554967904386,respond,q6156,sprint,b,mobile,u562823,b,True
1554967908707,submit,b4688,sprint,,mobile,u562823,,False
1554967908758,enter,e4688,sprint,,mobile,u562823,,False
1554967917695,quit,e4688,sprint,,mobile,u562823,,False
1554974876830,enter,b4187,sprint,,mobile,u562823,,False
1554974891977,respond,q5655,sprint,c,mobile,u562823,c,True
1554974896633,submit,b4187,sprint,,mobile,u562823,,False
1554974896691,enter,e4187,sprint,,mobile,u562823,,False
1554974920624,quit,e4187,sprint,,mobile,u562823,,False
1554974920684,enter,b4887,sprint,,mobile,u562823,,False
1554974939719,respond,q6355,sprint,a,mobile,u562823,b,False
1554974942947,submit,b4887,sprint,,mobile,u562823,,False
1554974942986,enter,e4887,sprint,,mobile,u562823,,False
1554974950387,quit,e4887,sprint,,mobile,u562823,,False
1554974950449,enter,b6395,sprint,,mobile,u562823,,False
1554974964616,respond,q9044,sprint,d,mobile,u562823,d,True
1554974968625,submit,b6395,sprint,,mobile,u562823,,False
1554974968679,enter,e6395,sprint,,mobile,u562823,,False
1554974975991,quit,e6395,sprint,,mobile,u562823,,False
1554974976044,enter,b3593,sprint,,mobile,u562823,,False
1554975018977,respond,q5061,sprint,a,mobile,u562823,c,False
1554975022469,submit,b3593,sprint,,mobile,u562823,,False
1554975022513,enter,e3593,sprint,,mobile,u562823,,False
1554975039663,quit,e3593,sprint,,mobile,u562823,,False
1554975039724,enter,b2575,sprint,,mobile,u562823,,False
1554975064123,respond,q4043,sprint,a,mobile,u562823,c,False
1554975081663,submit,b2575,sprint,,mobile,u562823,,False
1554975081727,enter,e2575,sprint,,mobile,u562823,,False
1554975126839,quit,e2575,sprint,,mobile,u562823,,False
1554975126899,enter,b2443,sprint,,mobile,u562823,,False
1554975139457,respond,q3911,sprint,d,mobile,u562823,d,True
1554975143595,submit,b2443,sprint,,mobile,u562823,,False
1554975143651,enter,e2443,sprint,,mobile,u562823,,False
1554975149730,quit,e2443,sprint,,mobile,u562823,,False
1555018895259,enter,e448,sprint,,mobile,u562823,,False
1555018955688,quit,e448,sprint,,mobile,u562823,,False
1555018958742,enter,b448,sprint,,mobile,u562823,,False
1555019005872,submit,b448,sprint,,mobile,u562823,,False
1555019008053,enter,b448,sprint,,mobile,u562823,,False
1555019110038,submit,b448,sprint,,mobile,u562823,,False
1555019110172,enter,b1234,sprint,,mobile,u562823,,False
1555019126838,respond,q1234,sprint,b,mobile,u562823,a,False
1555019132066,submit,b1234,sprint,,mobile,u562823,,False
1555019132150,enter,e1234,sprint,,mobile,u562823,,False
1555019216281,quit,e1234,sprint,,mobile,u562823,,False
1555019216391,enter,b902,sprint,,mobile,u562823,,False
1555019232836,respond,q902,sprint,a,mobile,u562823,a,True
1555019239599,submit,b902,sprint,,mobile,u562823,,False
1555019239723,enter,e902,sprint,,mobile,u562823,,False
1555019306909,quit,e902,sprint,,mobile,u562823,,False
1555019307049,enter,b1224,sprint,,mobile,u562823,,False
1555019331424,respond,q1224,sprint,c,mobile,u562823,c,True
1555019335157,submit,b1224,sprint,,mobile,u562823,,False
1555019335241,enter,e1224,sprint,,mobile,u562823,,False
1555019378341,quit,e1224,sprint,,mobile,u562823,,False
1555019395920,enter,b1224,sprint,,mobile,u562823,,False
1555019505181,submit,b1224,sprint,,mobile,u562823,,False
1555019505297,enter,b729,sprint,,mobile,u562823,,False
1555019525225,respond,q729,sprint,b,mobile,u562823,b,True
1555019528870,submit,b729,sprint,,mobile,u562823,,False
1555019528965,enter,e729,sprint,,mobile,u562823,,False
1555019616784,quit,e729,sprint,,mobile,u562823,,False
1555019616888,enter,b1101,sprint,,mobile,u562823,,False
1555019635667,respond,q1101,sprint,b,mobile,u562823,b,True
1555019641144,submit,b1101,sprint,,mobile,u562823,,False
1555019641238,enter,e1101,sprint,,mobile,u562823,,False
1555019696187,quit,e1101,sprint,,mobile,u562823,,False
1555019696338,enter,b294,sprint,,mobile,u562823,,False
1555019713135,respond,q294,sprint,a,mobile,u562823,a,True
1555019717355,submit,b294,sprint,,mobile,u562823,,False
1555019717448,enter,e294,sprint,,mobile,u562823,,False
1555019735960,quit,e294,sprint,,mobile,u562823,,False
1555019736050,enter,b502,sprint,,mobile,u562823,,False
1555019753632,respond,q502,sprint,c,mobile,u562823,c,True
1555019757339,submit,b502,sprint,,mobile,u562823,,False
1555019757440,enter,e502,sprint,,mobile,u562823,,False
1555019811392,quit,e502,sprint,,mobile,u562823,,False
1555019811486,enter,b406,sprint,,mobile,u562823,,False
1555019830474,respond,q406,sprint,a,mobile,u562823,a,True
1555019834695,submit,b406,sprint,,mobile,u562823,,False
1555019834782,enter,e406,sprint,,mobile,u562823,,False
1555019859881,quit,e406,sprint,,mobile,u562823,,False
1555019859977,enter,b1390,sprint,,mobile,u562823,,False
1555019879419,respond,q1390,sprint,a,mobile,u562823,a,True
1555019884691,submit,b1390,sprint,,mobile,u562823,,False
1555019884783,enter,e1390,sprint,,mobile,u562823,,False
1555019945044,quit,e1390,sprint,,mobile,u562823,,False
1555020014329,enter,b1390,sprint,,mobile,u562823,,False
1555020039316,submit,b1390,sprint,,mobile,u562823,,False
1555020048519,enter,e1146,sprint,,mobile,u562823,,False
1555020064804,quit,e1146,sprint,,mobile,u562823,,False
1555020211089,enter,b1104,sprint,,mobile,u562823,,False
1555020231615,respond,q1104,sprint,b,mobile,u562823,a,False
1555020238590,submit,b1104,sprint,,mobile,u562823,,False
1555020238672,enter,e1104,sprint,,mobile,u562823,,False
1555020338461,quit,e1104,sprint,,mobile,u562823,,False
1555020338599,enter,b330,sprint,,mobile,u562823,,False
1555020358874,respond,q330,sprint,c,mobile,u562823,c,True
1555020363738,submit,b330,sprint,,mobile,u562823,,False
1555020363828,enter,e330,sprint,,mobile,u562823,,False
1555020424197,quit,e330,sprint,,mobile,u562823,,False
1555020424334,enter,b1316,sprint,,mobile,u562823,,False
1555020454686,respond,q1316,sprint,a,mobile,u562823,c,False
1555020460427,submit,b1316,sprint,,mobile,u562823,,False
1555020460503,enter,e1316,sprint,,mobile,u562823,,False
1555020506233,quit,e1316,sprint,,mobile,u562823,,False
1555020532442,enter,b6236,sprint,,mobile,u562823,,False
1555020547737,respond,q8885,sprint,c,mobile,u562823,a,False
1555020573828,respond,q8885,sprint,a,mobile,u562823,a,True
1555020580695,submit,b6236,sprint,,mobile,u562823,,False
1555020580769,enter,e6236,sprint,,mobile,u562823,,False
1555020640616,quit,e6236,sprint,,mobile,u562823,,False
1555020659468,enter,e1316,my_note,,mobile,u562823,,False
1555020741621,quit,e1316,my_note,,mobile,u562823,,False
1555047091499,enter,b2720,sprint,,mobile,u562823,,False
1555047123851,respond,q4188,sprint,a,mobile,u562823,d,False
1555047127371,submit,b2720,sprint,,mobile,u562823,,False
1555047127476,enter,e2720,sprint,,mobile,u562823,,False
1555047332085,quit,e2720,sprint,,mobile,u562823,,False
1555048122462,enter,b5073,sprint,,mobile,u562823,,False
1555048164408,respond,q6541,sprint,b,mobile,u562823,b,True
1555048227834,submit,b5073,sprint,,mobile,u562823,,False
1555048227910,enter,e5073,sprint,,mobile,u562823,,False
1555048445817,quit,e5073,sprint,,mobile,u562823,,False
1555048445938,enter,b3992,sprint,,mobile,u562823,,False
1555048464409,respond,q5460,sprint,c,mobile,u562823,a,False
1555048468534,submit,b3992,sprint,,mobile,u562823,,False
1555048468636,enter,e3992,sprint,,mobile,u562823,,False
1555048582737,quit,e3992,sprint,,mobile,u562823,,False
1555048582857,enter,b6881,sprint,,mobile,u562823,,False
1555048597158,respond,q9530,sprint,d,mobile,u562823,d,True
1555048601821,submit,b6881,sprint,,mobile,u562823,,False
1555048601948,enter,e6881,sprint,,mobile,u562823,,False
1555048729521,quit,e6881,sprint,,mobile,u562823,,False
1555048729642,enter,b4436,sprint,,mobile,u562823,,False
1555048786480,respond,q5904,sprint,c,mobile,u562823,c,True
1555048792883,submit,b4436,sprint,,mobile,u562823,,False
1555048792997,enter,e4436,sprint,,mobile,u562823,,False
1555048896401,quit,e4436,sprint,,mobile,u562823,,False
1555048896526,enter,b4868,sprint,,mobile,u562823,,False
1555048922926,respond,q6336,sprint,c,mobile,u562823,c,True
1555048954300,submit,b4868,sprint,,mobile,u562823,,False
1555048954424,enter,e4868,sprint,,mobile,u562823,,False
1555049071936,quit,e4868,sprint,,mobile,u562823,,False
1555049072039,enter,b2224,sprint,,mobile,u562823,,False
1555049083962,respond,q3692,sprint,a,mobile,u562823,a,True
1555049096657,submit,b2224,sprint,,mobile,u562823,,False
1555049096727,enter,e2224,sprint,,mobile,u562823,,False
1555049184853,quit,e2224,sprint,,mobile,u562823,,False
1555049184959,enter,b6283,sprint,,mobile,u562823,,False
1555049252651,respond,q8932,sprint,b,mobile,u562823,b,True
1555049259040,submit,b6283,sprint,,mobile,u562823,,False
1555049259117,enter,e6283,sprint,,mobile,u562823,,False
1555049351977,quit,e6283,sprint,,mobile,u562823,,False
1555049352094,enter,b3865,sprint,,mobile,u562823,,False
1555049424064,respond,q5333,sprint,d,mobile,u562823,b,False
1555049438567,submit,b3865,sprint,,mobile,u562823,,False
1555049438675,enter,e3865,sprint,,mobile,u562823,,False
1555049583275,quit,e3865,sprint,,mobile,u562823,,False
1555049583366,enter,b3949,sprint,,mobile,u562823,,False
1555049613093,respond,q5417,sprint,c,mobile,u562823,c,True
1555049637448,submit,b3949,sprint,,mobile,u562823,,False
1555049637511,enter,e3949,sprint,,mobile,u562823,,False
1555049816334,quit,e3949,sprint,,mobile,u562823,,False
1555049816442,enter,b3025,sprint,,mobile,u562823,,False
1555049884629,respond,q4493,sprint,b,mobile,u562823,b,True
1555049889140,submit,b3025,sprint,,mobile,u562823,,False
1555049889231,enter,e3025,sprint,,mobile,u562823,,False
1555050063182,quit,e3025,sprint,,mobile,u562823,,False
1555050063264,enter,b7653,sprint,,mobile,u562823,,False
1555050082415,respond,q10302,sprint,b,mobile,u562823,b,True
1555050087121,submit,b7653,sprint,,mobile,u562823,,False
1555050087222,enter,e7653,sprint,,mobile,u562823,,False
1555050188782,quit,e7653,sprint,,mobile,u562823,,False
1555050188896,enter,b3306,sprint,,mobile,u562823,,False
1555050214377,respond,q4774,sprint,c,mobile,u562823,c,True
1555050217953,submit,b3306,sprint,,mobile,u562823,,False
1555050218023,enter,e3306,sprint,,mobile,u562823,,False
1555050336706,quit,e3306,sprint,,mobile,u562823,,False
1555050336821,enter,b3595,sprint,,mobile,u562823,,False
1555050418154,respond,q5063,sprint,a,mobile,u562823,a,True
1555050423074,submit,b3595,sprint,,mobile,u562823,,False
1555050423137,enter,e3595,sprint,,mobile,u562823,,False
1555050589640,quit,e3595,sprint,,mobile,u562823,,False
1555050810134,enter,b4195,sprint,,mobile,u562823,,False
1555050816528,respond,q5663,sprint,a,mobile,u562823,a,True
1555050820850,submit,b4195,sprint,,mobile,u562823,,False
1555050820959,enter,e4195,sprint,,mobile,u562823,,False
1555050888437,quit,e4195,sprint,,mobile,u562823,,False
1555050888550,enter,b6180,sprint,,mobile,u562823,,False
1555050932155,respond,q8829,sprint,c,mobile,u562823,c,True
1555050938706,submit,b6180,sprint,,mobile,u562823,,False
1555050938784,enter,e6180,sprint,,mobile,u562823,,False
1555051011630,quit,e6180,sprint,,mobile,u562823,,False
1555051011732,enter,b5149,sprint,,mobile,u562823,,False
1555051071756,respond,q6743,sprint,b,mobile,u562823,b,True
1555051077079,submit,b5149,sprint,,mobile,u562823,,False
1555051077160,enter,e5149,sprint,,mobile,u562823,,False
1555051107753,quit,e5149,sprint,,mobile,u562823,,False
1555056040137,enter,b3928,sprint,,mobile,u562823,,False
1555056059039,respond,q5396,sprint,b,mobile,u562823,b,True
1555056062544,submit,b3928,sprint,,mobile,u562823,,False
1555056062666,enter,e3928,sprint,,mobile,u562823,,False
1555056064243,quit,e3928,sprint,,mobile,u562823,,False
1555056070250,enter,b4311,sprint,,mobile,u562823,,False
1555056113375,respond,q5779,sprint,b,mobile,u562823,b,True
1555056116568,submit,b4311,sprint,,mobile,u562823,,False
1555056116638,enter,e4311,sprint,,mobile,u562823,,False
1555056117368,quit,e4311,sprint,,mobile,u562823,,False
1555056134977,enter,b5874,sprint,,mobile,u562823,,False
1555056159477,respond,q8523,sprint,c,mobile,u562823,c,True
1555056163050,submit,b5874,sprint,,mobile,u562823,,False
1555056163112,enter,e5874,sprint,,mobile,u562823,,False
1555056179055,quit,e5874,sprint,,mobile,u562823,,False
1555056179143,enter,b5081,sprint,,mobile,u562823,,False
1555056216967,respond,q6549,sprint,d,mobile,u562823,a,False
1555056221244,submit,b5081,sprint,,mobile,u562823,,False
1555056221346,enter,e5081,sprint,,mobile,u562823,,False
1555056240073,quit,e5081,sprint,,mobile,u562823,,False
1555056240145,enter,b3572,sprint,,mobile,u562823,,False
1555056263078,respond,q5040,sprint,b,mobile,u562823,d,False
1555056268475,submit,b3572,sprint,,mobile,u562823,,False
1555056268594,enter,e3572,sprint,,mobile,u562823,,False
1555056330615,quit,e3572,sprint,,mobile,u562823,,False
1555056330697,enter,b5166,sprint,,mobile,u562823,,False
1555056365546,respond,q6760,sprint,d,mobile,u562823,d,True
1555056369131,submit,b5166,sprint,,mobile,u562823,,False
1555056369215,enter,e5166,sprint,,mobile,u562823,,False
1555056423167,quit,e5166,sprint,,mobile,u562823,,False
1555056423287,enter,b6469,sprint,,mobile,u562823,,False
1555056448509,respond,q9118,sprint,d,mobile,u562823,d,True
1555056452725,submit,b6469,sprint,,mobile,u562823,,False
1555056452792,enter,e6469,sprint,,mobile,u562823,,False
1555056473833,quit,e6469,sprint,,mobile,u562823,,False
1555056473908,enter,b3034,sprint,,mobile,u562823,,False
1555056509786,respond,q4502,sprint,b,mobile,u562823,a,False
1555056513882,submit,b3034,sprint,,mobile,u562823,,False
1555056513960,enter,e3034,sprint,,mobile,u562823,,False
1555056543747,quit,e3034,sprint,,mobile,u562823,,False
1555056543865,enter,b4717,sprint,,mobile,u562823,,False
1555056548779,respond,q6185,sprint,c,mobile,u562823,c,True
1555056560497,submit,b4717,sprint,,mobile,u562823,,False
1555056560555,enter,e4717,sprint,,mobile,u562823,,False
1555056606407,quit,e4717,sprint,,mobile,u562823,,False
1555056606522,enter,b4728,sprint,,mobile,u562823,,False
1555056624825,respond,q6196,sprint,a,mobile,u562823,a,True
1555056628937,submit,b4728,sprint,,mobile,u562823,,False
1555056629047,enter,e4728,sprint,,mobile,u562823,,False
1555056659288,quit,e4728,sprint,,mobile,u562823,,False
1555056659380,enter,b6887,sprint,,mobile,u562823,,False
1555056671953,respond,q9536,sprint,b,mobile,u562823,a,False
1555056672634,respond,q9536,sprint,a,mobile,u562823,a,True
1555056676856,submit,b6887,sprint,,mobile,u562823,,False
1555056676929,enter,e6887,sprint,,mobile,u562823,,False
1555056707440,quit,e6887,sprint,,mobile,u562823,,False
1555056707546,enter,b4788,sprint,,mobile,u562823,,False
1555056719782,respond,q6256,sprint,a,mobile,u562823,b,False
1555056735593,submit,b4788,sprint,,mobile,u562823,,False
1555056735657,enter,e4788,sprint,,mobile,u562823,,False
1555056827026,quit,e4788,sprint,,mobile,u562823,,False
1555056827134,enter,b4694,sprint,,mobile,u562823,,False
1555056834795,respond,q6162,sprint,c,mobile,u562823,b,False
1555056839449,submit,b4694,sprint,,mobile,u562823,,False
1555056839526,enter,e4694,sprint,,mobile,u562823,,False
1555056922754,quit,e4694,sprint,,mobile,u562823,,False
1555056922846,enter,b2840,sprint,,mobile,u562823,,False
1555056932725,respond,q4308,sprint,a,mobile,u562823,c,False
1555056954396,respond,q4308,sprint,c,mobile,u562823,c,True
1555056960537,submit,b2840,sprint,,mobile,u562823,,False
1555056960639,enter,e2840,sprint,,mobile,u562823,,False
1555056991072,quit,e2840,sprint,,mobile,u562823,,False
1555056991195,enter,b7300,sprint,,mobile,u562823,,False
1555057013952,respond,q9949,sprint,a,mobile,u562823,b,False
1555057015453,respond,q9949,sprint,b,mobile,u562823,b,True
1555057030835,submit,b7300,sprint,,mobile,u562823,,False
1555057030936,enter,e7300,sprint,,mobile,u562823,,False
1555057047793,quit,e7300,sprint,,mobile,u562823,,False
1555057047901,enter,b2577,sprint,,mobile,u562823,,False
1555057066937,respond,q4045,sprint,d,mobile,u562823,d,True
1555057070616,submit,b2577,sprint,,mobile,u562823,,False
1555057070687,enter,e2577,sprint,,mobile,u562823,,False
1555057124855,quit,e2577,sprint,,mobile,u562823,,False
1555057124964,enter,b4703,sprint,,mobile,u562823,,False
1555057148967,respond,q6171,sprint,c,mobile,u562823,d,False
1555057161485,submit,b4703,sprint,,mobile,u562823,,False
1555057161567,enter,e4703,sprint,,mobile,u562823,,False
1555057216833,quit,e4703,sprint,,mobile,u562823,,False
1555057216946,enter,b4860,sprint,,mobile,u562823,,False
1555057244879,respond,q6328,sprint,a,mobile,u562823,d,False
1555057248607,submit,b4860,sprint,,mobile,u562823,,False
1555057248676,enter,e4860,sprint,,mobile,u562823,,False
1555057295176,quit,e4860,sprint,,mobile,u562823,,False
1555057295250,enter,b7543,sprint,,mobile,u562823,,False
1555057308718,respond,q10192,sprint,c,mobile,u562823,c,True
1555057315531,submit,b7543,sprint,,mobile,u562823,,False
1555057315602,enter,e7543,sprint,,mobile,u562823,,False
1555057323239,quit,e7543,sprint,,mobile,u562823,,False
1555057323358,enter,b2233,sprint,,mobile,u562823,,False
1555057381349,respond,q3701,sprint,c,mobile,u562823,d,False
1555057385983,submit,b2233,sprint,,mobile,u562823,,False
1555057386063,enter,e2233,sprint,,mobile,u562823,,False
1555057400596,quit,e2233,sprint,,mobile,u562823,,False
1555058320309,enter,b2488,sprint,,mobile,u562823,,False
1555058359784,respond,q3956,sprint,a,mobile,u562823,a,True
1555058367923,submit,b2488,sprint,,mobile,u562823,,False
1555058367989,enter,e2488,sprint,,mobile,u562823,,False
1555058413172,quit,e2488,sprint,,mobile,u562823,,False
1555058413264,enter,b2356,sprint,,mobile,u562823,,False
1555058443736,respond,q3824,sprint,c,mobile,u562823,c,True
1555058449819,submit,b2356,sprint,,mobile,u562823,,False
1555058449896,enter,e2356,sprint,,mobile,u562823,,False
1555058506124,quit,e2356,sprint,,mobile,u562823,,False
1555058506224,enter,b6476,sprint,,mobile,u562823,,False
1555058520680,respond,q9125,sprint,b,mobile,u562823,a,False
1555058525202,submit,b6476,sprint,,mobile,u562823,,False
1555058525272,enter,e6476,sprint,,mobile,u562823,,False
1555058540582,quit,e6476,sprint,,mobile,u562823,,False
1555058700587,enter,b4230,sprint,,mobile,u562823,,False
1555058720292,respond,q5698,sprint,c,mobile,u562823,d,False
1555058724437,submit,b4230,sprint,,mobile,u562823,,False
1555058724531,enter,e4230,sprint,,mobile,u562823,,False
1555058745099,quit,e4230,sprint,,mobile,u562823,,False
1555058745216,enter,b2667,sprint,,mobile,u562823,,False
1555058818963,respond,q4135,sprint,d,mobile,u562823,b,False
1555058824547,submit,b2667,sprint,,mobile,u562823,,False
1555058824596,enter,e2667,sprint,,mobile,u562823,,False
1555058862642,quit,e2667,sprint,,mobile,u562823,,False
1555203300850,enter,l235,archive,,mobile,u562823,,False
1555203736234,quit,l235,archive,,mobile,u562823,,False
1555206060049,enter,l228,archive,,mobile,u562823,,False
1555206408404,quit,l228,archive,,mobile,u562823,,False
1555206408492,enter,l227,archive,,mobile,u562823,,False
1555206743734,quit,l227,archive,,mobile,u562823,,False
1555206743807,enter,l229,archive,,mobile,u562823,,False
1555207045460,quit,l229,archive,,mobile,u562823,,False
1555207078530,enter,l227,archive,,mobile,u562823,,False
1555207122167,quit,l227,archive,,mobile,u562823,,False
1555207131484,enter,l230,archive,,mobile,u562823,,False
1555207512125,quit,l230,archive,,mobile,u562823,,False
1555207512191,enter,l232,archive,,mobile,u562823,,False
1555207939027,quit,l232,archive,,mobile,u562823,,False
1555208058302,enter,l232,archive,,mobile,u562823,,False
1555208102319,quit,l232,archive,,mobile,u562823,,False
1555208931566,enter,b10,sprint,,mobile,u562823,,False
1555208955703,respond,q10,sprint,c,mobile,u562823,c,True
1555208958736,submit,b10,sprint,,mobile,u562823,,False
1555208958825,enter,e10,sprint,,mobile,u562823,,False
1555209020676,quit,e10,sprint,,mobile,u562823,,False
1555209020777,enter,b8299,sprint,,mobile,u562823,,False
1555209032604,respond,q11246,sprint,a,mobile,u562823,a,True
1555209045150,submit,b8299,sprint,,mobile,u562823,,False
1555209045242,enter,e8299,sprint,,mobile,u562823,,False
1555209066538,quit,e8299,sprint,,mobile,u562823,,False
1555209066606,enter,b5563,sprint,,mobile,u562823,,False
1555209087477,respond,q8092,sprint,b,mobile,u562823,b,True
